7.56181714e+0 7.00626959e+0
7.66532490e+0 5.97178683e+0
7.76883266e+0 5.17241379e+0
7.87234043e+0 4.59247649e+0
7.97584819e+0 4.08307210e+0
8.07935595e+0 3.71473354e+0
8.26336975e+0 3.22884013e+0
8.37837838e+0 3.02507837e+0
8.47038528e+0 2.86833856e+0
8.57389304e+0 2.75078370e+0
8.67740081e+0 2.61755486e+0
8.76940771e+0 2.45297806e+0
8.88441633e+0 2.38244514e+0
8.98792409e+0 2.22570533e+0
9.07993099e+0 2.14733542e+0
9.17193790e+0 2.02194357e+0
9.27544566e+0 1.92006270e+0
9.37895342e+0 1.83385580e+0
9.47096032e+0 1.73197492e+0
9.57446809e+0 1.65360502e+0
9.67797585e+0 1.55172414e+0
9.79298447e+0 1.47335423e+0
9.88499137e+0 1.38714734e+0
9.97699827e+0 1.29310345e+0
1.00805060e+1 1.22257053e+0
1.01725129e+1 1.16771160e+0
1.02760207e+1 1.08150470e+0
1.03910293e+1 1.02664577e+0
1.04715354e+1 9.63949843e-1
1.05750431e+1 9.09090909e-1
1.06785509e+1 8.54231975e-1
1.07820587e+1 8.15047022e-1
1.08740656e+1 7.60188088e-1
1.09890742e+1 7.28840125e-1
1.10810811e+1 7.05329154e-1
1.11845888e+1 6.73981191e-1
1.12765957e+1 6.58307210e-1
1.13801035e+1 6.42633229e-1
1.14951121e+1 6.26959248e-1
1.16561242e+1 6.50470219e-1
1.18056354e+1 6.34796238e-1
1.20931570e+1 6.19122257e-1
1.27487062e+1 6.19122257e-1
1.34042553e+1 6.34796238e-1
1.44623347e+1 6.34796238e-1
1.53594020e+1 6.34796238e-1
1.66129960e+1 6.34796238e-1
1.78435883e+1 5.95611285e-1
1.86026452e+1 5.72100313e-1
1.99252444e+1 5.48589342e-1
2.07763082e+1 5.32915361e-1
2.20874066e+1 5.25078370e-1
2.37320299e+1 5.09404389e-1
2.48361127e+1 4.93730408e-1
2.57101783e+1 4.85893417e-1
2.68372628e+1 4.78056426e-1
2.82633698e+1 4.70219436e-1
2.91259344e+1 4.70219436e-1
2.94709603e+1 4.62382445e-1
2.99654974e+1 4.54545455e-1
3.04715354e+1 4.31034483e-1
