4.90404 0.416309 0.371485 0.294919 0.303807 0.288772 0.324708 0.344019 0.365169 0.338911 0.334719 0.31707 0.300112 0.239672 0.263346 0.36617 0.361474 0.394158 0.37518 
5.0697 0.412216 0.367744 0.29573 0.304549 0.292053 0.327707 0.34606 0.366833 0.338507 0.334389 0.315434 0.298778 0.241724 0.265424 0.365763 0.361061 0.392513 0.373515 
5.23535 0.408229 0.364197 0.29652 0.305253 0.295251 0.330549 0.348032 0.36839 0.338116 0.33408 0.313852 0.29753 0.243739 0.267412 0.365364 0.360666 0.390897 0.371921 
5.40101 0.40435 0.360837 0.297289 0.305921 0.298361 0.333242 0.349935 0.369848 0.337739 0.333791 0.312326 0.296362 0.245715 0.269315 0.364972 0.360289 0.389313 0.370397 
5.56667 0.400579 0.357656 0.298036 0.306553 0.301384 0.335791 0.35177 0.37121 0.337376 0.33352 0.310854 0.29527 0.247651 0.271134 0.364588 0.359927 0.387761 0.368939 
5.73232 0.39692 0.354644 0.298761 0.307151 0.304319 0.338205 0.353536 0.372484 0.337026 0.333267 0.309438 0.294249 0.249544 0.272872 0.364213 0.359581 0.386243 0.367546 
5.89798 0.393371 0.351792 0.299465 0.307718 0.307164 0.340489 0.355235 0.373674 0.336689 0.33303 0.308076 0.293296 0.251394 0.274534 0.363846 0.359251 0.38476 0.366215 
6.06364 0.389934 0.349094 0.300146 0.308255 0.30992 0.342651 0.356867 0.374786 0.336366 0.332809 0.306767 0.292405 0.253199 0.27612 0.363488 0.358936 0.383313 0.364944 
6.22929 0.386607 0.34654 0.300806 0.308763 0.312587 0.344697 0.358433 0.375824 0.336056 0.332603 0.305512 0.291573 0.25496 0.277636 0.363139 0.358634 0.381901 0.36373 
6.39495 0.38339 0.344123 0.301444 0.309244 0.315166 0.346633 0.359934 0.376793 0.335758 0.33241 0.304308 0.290797 0.256676 0.279083 0.362798 0.358346 0.380526 0.362571 
6.56061 0.380282 0.341835 0.30206 0.3097 0.317658 0.348465 0.361372 0.377699 0.335473 0.332229 0.303155 0.290072 0.258346 0.280466 0.362467 0.358071 0.379187 0.361463 
6.72626 0.377281 0.339669 0.302655 0.310131 0.320064 0.3502 0.362749 0.378544 0.3352 0.332061 0.302051 0.289395 0.25997 0.281787 0.362145 0.357808 0.377885 0.360406 
6.89192 0.374385 0.337618 0.30323 0.31054 0.322385 0.351842 0.364066 0.379334 0.334939 0.331903 0.300995 0.288763 0.261549 0.283048 0.361831 0.357556 0.37662 0.359395 
7.05758 0.371593 0.335675 0.303784 0.310928 0.324624 0.353398 0.365325 0.380072 0.334689 0.331756 0.299986 0.288172 0.263082 0.284254 0.361527 0.357316 0.375391 0.35843 
7.22323 0.368901 0.333833 0.304318 0.311295 0.326781 0.354871 0.366528 0.38076 0.334451 0.331619 0.299022 0.287621 0.264571 0.285406 0.361231 0.357086 0.374197 0.357508 
7.38889 0.366307 0.332088 0.304833 0.311644 0.32886 0.356268 0.367676 0.381404 0.334223 0.33149 0.298101 0.287106 0.266016 0.286508 0.360945 0.356866 0.373039 0.356626 
7.55455 0.36381 0.330433 0.305328 0.311974 0.330862 0.357592 0.368772 0.382006 0.334005 0.33137 0.297222 0.286625 0.267418 0.287561 0.360666 0.356656 0.371916 0.355783 
7.7202 0.361405 0.328863 0.305806 0.312288 0.332789 0.35876 0.369818 0.382568 0.333798 0.331257 0.296384 0.286175 0.268777 0.288569 0.360396 0.356455 0.370827 0.354977 
7.88586 0.359091 0.327373 0.306265 0.312586 0.334643 0.36004 0.370815 0.383094 0.3336 0.331152 0.295585 0.285755 0.270094 0.289533 0.360135 0.356262 0.369772 0.354205 
8.05152 0.356865 0.325959 0.306708 0.31287 0.336428 0.361172 0.371766 0.383585 0.333411 0.331053 0.294823 0.285362 0.27137 0.290456 0.359881 0.356077 0.368749 0.353466 
8.21717 0.354723 0.324615 0.307133 0.313139 0.338144 0.362247 0.372672 0.384045 0.333231 0.330961 0.294097 0.284994 0.272606 0.29134 0.359636 0.355901 0.367758 0.352759 
8.38283 0.352662 0.323337 0.307543 0.313395 0.339795 0.363268 0.373535 0.384475 0.333059 0.330874 0.293406 0.284651 0.273803 0.292187 0.359398 0.355731 0.366799 0.352082 
8.54848 0.350681 0.322123 0.307937 0.313639 0.341383 0.364239 0.374357 0.384878 0.332896 0.330793 0.292747 0.284329 0.274962 0.292999 0.359167 0.355568 0.365871 0.351432 
8.71414 0.348775 0.320967 0.308316 0.313871 0.342909 0.365162 0.37514 0.385255 0.33274 0.330717 0.292119 0.284028 0.276084 0.293778 0.358944 0.355412 0.364971 0.35081 
8.8798 0.346943 0.319867 0.30868 0.314092 0.344377 0.366041 0.375886 0.385608 0.332592 0.330646 0.291522 0.283747 0.277171 0.294525 0.358728 0.355263 0.364101 0.350213 
9.04545 0.345181 0.31882 0.309031 0.314302 0.345789 0.366878 0.376596 0.385938 0.332451 0.330579 0.290953 0.283483 0.278223 0.295242 0.358519 0.355119 0.363259 0.34964 
9.21111 0.343487 0.317822 0.309368 0.314503 0.347146 0.367675 0.377273 0.386248 0.332316 0.330516 0.290411 0.283236 0.279241 0.29593 0.358316 0.35498 0.362443 0.34909 
9.37677 0.341858 0.31687 0.309692 0.314695 0.34845 0.368434 0.377916 0.386538 0.332188 0.330457 0.289896 0.283004 0.280226 0.296591 0.35812 0.354848 0.361654 0.348561 
9.54242 0.340291 0.315963 0.310004 0.314878 0.349705 0.369159 0.378529 0.386811 0.332066 0.330402 0.289405 0.282788 0.28118 0.297227 0.35793 0.35472 0.36089 0.348054 
9.70808 0.338784 0.315097 0.310304 0.315053 0.350912 0.36985 0.379113 0.387066 0.33195 0.33035 0.288938 0.282584 0.282103 0.297838 0.357746 0.354597 0.36015 0.347566 
9.87374 0.337335 0.314269 0.310593 0.315221 0.352072 0.37051 0.379668 0.387305 0.331839 0.330301 0.288493 0.282394 0.282997 0.298425 0.357568 0.354478 0.359435 0.347096 
10.0394 0.335941 0.313479 0.310871 0.315381 0.353188 0.37114 0.380197 0.38753 0.331733 0.330255 0.28807 0.282215 0.283862 0.298991 0.357396 0.354364 0.358742 0.346645 
10.2051 0.3346 0.312724 0.311138 0.315534 0.354262 0.371742 0.3807 0.38774 0.331633 0.330212 0.287667 0.282048 0.2847 0.299536 0.357229 0.354254 0.358071 0.34621 
10.3707 0.333309 0.312001 0.311396 0.315681 0.355295 0.372318 0.38118 0.387938 0.331537 0.330171 0.287283 0.281891 0.285511 0.30006 0.357067 0.354148 0.357421 0.345791 
10.5364 0.332067 0.31131 0.311644 0.315821 0.356289 0.372869 0.381636 0.388124 0.331446 0.330133 0.286918 0.281743 0.286297 0.300566 0.35691 0.354046 0.356792 0.345388 
10.702 0.330871 0.310648 0.311882 0.315956 0.357246 0.373396 0.382071 0.388298 0.331359 0.330097 0.28657 0.281605 0.287058 0.301054 0.356759 0.353947 0.356183 0.344999 
10.8677 0.32972 0.310014 0.312112 0.316085 0.358167 0.373901 0.382484 0.388462 0.331276 0.330063 0.286239 0.281475 0.287795 0.301524 0.356611 0.353852 0.355593 0.344624 
11.0333 0.328612 0.309406 0.312334 0.316209 0.359054 0.374385 0.382879 0.388616 0.331197 0.330031 0.285924 0.281353 0.288509 0.301978 0.356469 0.35376 0.355022 0.344262 
11.199 0.327545 0.308823 0.312547 0.316328 0.359908 0.374848 0.383254 0.388761 0.331122 0.330001 0.285624 0.281239 0.289201 0.302416 0.356331 0.353671 0.354468 0.343913 
11.3646 0.326516 0.308264 0.312753 0.316443 0.360731 0.375293 0.383612 0.388896 0.33105 0.329972 0.285338 0.281131 0.289872 0.302839 0.356197 0.353585 0.353931 0.343576 
11.5303 0.325525 0.307728 0.312951 0.316553 0.361524 0.37572 0.383952 0.389024 0.330982 0.329945 0.285065 0.281031 0.290522 0.303248 0.356067 0.353502 0.353411 0.34325 
11.696 0.32457 0.307212 0.313142 0.316658 0.362288 0.376129 0.384277 0.389144 0.330917 0.32992 0.284806 0.280936 0.291153 0.303643 0.355941 0.353422 0.352906 0.342935 
11.8616 0.323649 0.306717 0.313327 0.31676 0.363024 0.376522 0.384586 0.389257 0.330855 0.329896 0.284559 0.280847 0.291764 0.304026 0.355818 0.353344 0.352417 0.342631 
12.0273 0.322761 0.306241 0.313505 0.316858 0.363734 0.3769 0.384881 0.389363 0.330796 0.329873 0.284323 0.280764 0.292357 0.304396 0.3557 0.353268 0.351943 0.342336 
