0.1 0.550105 0.549015 0.218223 0.219208 0.231673 0.231776 0.217262 0.2178 0.40997 0.409483 0.372768 0.372716 0.232633 0.233184 0.371807 0.371309 0.39556 0.395507 
0.265657 0.546163 0.54317 0.221788 0.224497 0.232048 0.232333 0.219214 0.220708 0.408204 0.406852 0.372582 0.372439 0.234622 0.236122 0.370008 0.368651 0.39537 0.395227 
0.431313 0.542117 0.537099 0.22545 0.229989 0.232434 0.232912 0.221235 0.223763 0.406376 0.404088 0.372389 0.372148 0.236649 0.239138 0.368174 0.365922 0.395177 0.39494 
0.59697 0.537967 0.530815 0.229204 0.235673 0.232829 0.233511 0.223323 0.226962 0.404487 0.401195 0.37219 0.371843 0.238711 0.242222 0.366309 0.363132 0.394981 0.394646 
0.762626 0.533717 0.524334 0.233048 0.241536 0.233234 0.23413 0.225477 0.2303 0.402538 0.398176 0.371985 0.371524 0.240805 0.245366 0.364414 0.360288 0.394781 0.394346 
0.928283 0.529373 0.517676 0.236978 0.247558 0.233649 0.234766 0.227697 0.233767 0.40053 0.39504 0.371773 0.371193 0.24293 0.248557 0.362492 0.357402 0.394578 0.394042 
1.09394 0.524939 0.510862 0.240989 0.253721 0.234072 0.235417 0.22998 0.237356 0.398465 0.391795 0.371555 0.37085 0.245081 0.251782 0.360546 0.354484 0.394373 0.393734 
1.2596 0.52042 0.50392 0.245076 0.26 0.234504 0.23608 0.232324 0.241052 0.396345 0.388452 0.371331 0.370496 0.247256 0.255028 0.358579 0.351548 0.394166 0.393424 
1.42525 0.515824 0.496877 0.249233 0.266369 0.234943 0.236753 0.234726 0.244843 0.394172 0.385024 0.371101 0.370133 0.249449 0.25828 0.356594 0.348607 0.393956 0.393114 
1.59091 0.511158 0.489765 0.253454 0.272801 0.235388 0.237433 0.237184 0.248712 0.39195 0.381525 0.370866 0.369763 0.251658 0.261522 0.354596 0.345674 0.393746 0.392804 
1.75657 0.506428 0.482616 0.257732 0.279267 0.23584 0.238117 0.239693 0.252643 0.389681 0.377971 0.370626 0.369386 0.253879 0.26474 0.352588 0.342763 0.393534 0.392497 
1.92222 0.501644 0.475463 0.262058 0.285736 0.236298 0.238801 0.24225 0.256618 0.387369 0.374377 0.370381 0.369006 0.256106 0.267919 0.350573 0.339887 0.393321 0.392194 
2.08788 0.496815 0.468339 0.266426 0.29218 0.236759 0.239482 0.244849 0.260618 0.385018 0.37076 0.370133 0.368622 0.258336 0.271044 0.348556 0.337061 0.393108 0.391896 
2.25354 0.49195 0.461275 0.270826 0.298568 0.237224 0.240157 0.247488 0.264624 0.382632 0.367137 0.36988 0.368239 0.260563 0.274101 0.346541 0.334294 0.392896 0.391604 
2.41919 0.487058 0.454302 0.27525 0.304875 0.237692 0.240823 0.250159 0.268619 0.380217 0.363525 0.369624 0.367856 0.262783 0.27708 0.344533 0.3316 0.392684 0.391321 
2.58485 0.482149 0.447448 0.279689 0.311074 0.238161 0.241478 0.252859 0.272584 0.377775 0.35994 0.369366 0.367476 0.264992 0.279968 0.342535 0.328986 0.392473 0.391046 
2.75051 0.477234 0.440738 0.284134 0.317143 0.238631 0.242119 0.255582 0.276504 0.375313 0.356395 0.369105 0.367101 0.267184 0.282757 0.340552 0.326462 0.392264 0.39078 
