9.79849e+0 2.78556e+1
1.08060e+1 2.67578e+1
1.18010e+1 1.85902e+1
1.27960e+1 1.95894e+1
1.37909e+1 1.04904e+1
1.47985e+1 4.75002e+0
1.58060e+1 3.97130e+0
1.68010e+1 6.96268e-1
1.77960e+1 6.27589e-1
1.88035e+1 7.33907e-1
1.98111e+1 3.02932e+0
2.07935e+1 1.36375e+0
2.17884e+1 3.88718e-1
2.28086e+1 4.26544e-1
2.37909e+1 1.10831e+0
2.47985e+1 8.15869e-1
2.57935e+1 3.06989e-1
2.67884e+1 2.96601e-1
2.77960e+1 1.04118e+0
2.88035e+1 2.58300e-1
2.98111e+1 2.53929e-1
3.07935e+1 5.61122e-1

