0.1 0.554718 0.555761 0.214048 0.213105 0.231234 0.231135 0.214997 0.214489 0.41202 0.41248 0.372983 0.373031 0.230284 0.229751 0.373932 0.374415 0.395783 0.395834 
0.265657 0.558419 0.561083 0.2107 0.208288 0.230882 0.230629 0.213197 0.21191 0.413649 0.414814 0.373154 0.373276 0.228385 0.227007 0.375651 0.376898 0.395964 0.396095 
0.431313 0.562008 0.566163 0.207451 0.203691 0.230541 0.230146 0.211464 0.209478 0.415217 0.417015 0.373319 0.373507 0.226528 0.224359 0.377331 0.379294 0.396141 0.396347 
0.59697 0.565486 0.571002 0.204304 0.199311 0.23021 0.229687 0.209799 0.20719 0.416724 0.419086 0.373477 0.373724 0.224715 0.221808 0.378972 0.381603 0.396313 0.396589 
0.762626 0.568853 0.575602 0.201256 0.195146 0.229891 0.229251 0.2082 0.205041 0.418172 0.421032 0.373628 0.373927 0.222947 0.219357 0.380572 0.383822 0.396481 0.396822 
0.928283 0.572109 0.579968 0.198309 0.191194 0.229582 0.228838 0.206667 0.203027 0.41956 0.422856 0.373773 0.374117 0.221225 0.217005 0.382131 0.385951 0.396644 0.397044 
1.09394 0.575255 0.584106 0.195461 0.187446 0.229284 0.228448 0.205197 0.201143 0.42089 0.424563 0.373912 0.374295 0.219547 0.214751 0.383649 0.387991 0.396803 0.397258 
1.2596 0.578294 0.588023 0.19271 0.183899 0.228997 0.228078 0.20379 0.199381 0.422164 0.426158 0.374045 0.37446 0.217916 0.212595 0.385126 0.389943 0.396958 0.397462 
1.42525 0.581225 0.591728 0.190055 0.180543 0.228719 0.22773 0.202444 0.197737 0.423383 0.427649 0.374172 0.374614 0.21633 0.210535 0.386561 0.391809 0.397108 0.397656 
1.59091 0.584052 0.595228 0.187495 0.177371 0.228452 0.227401 0.201158 0.196204 0.424549 0.429039 0.374293 0.374758 0.21479 0.208568 0.387956 0.39359 0.397254 0.397842 
1.75657 0.586777 0.598534 0.185028 0.174375 0.228195 0.227091 0.199928 0.194775 0.425663 0.430335 0.374409 0.374891 0.213295 0.206691 0.389309 0.395291 0.397396 0.398018 
